image_path,target,first_action,final_action,prediction,exact,edit_distance,baseline_exact,fixed,broken,source,input_transform,crop_width,crop_height,crop_size_bucket
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000451_general_003004.jpg,1A8B0714,baseline,baseline,51A89714,False,3,False,False,False,yolo_plate_dataset,crop_source_bounding_box,50,14,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000452_general_010492.jpg,47M76992,baseline,baseline,47N76992,False,1,False,False,False,yolo_plate_ocr_dataset,existing_plate_crop,760,560,min_side_ge128
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000453_general_007094.jpg,51F59D11,full_z1.00_up2_clahe_rl_deblur_bilateral,full_z1.00_up2_clahe_rl_deblur_bilateral,51F59011,False,1,False,False,False,yolo_plate_dataset,crop_source_bounding_box,55,13,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000454_general_002910.jpg,917251A6,baseline,baseline,51A69172,False,6,False,False,False,yolo_plate_ocr_dataset,existing_plate_crop,780,165,min_side_ge128
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000455_general_013449.jpg,29LD07324,baseline,baseline,29LD7324,False,1,False,False,False,cropped,existing_plate_crop,48,29,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000456_general_007974.jpg,71G263510,baseline,baseline,71C263510,False,1,False,False,False,archive_plate_crops_from_coords,existing_plate_crop,58,46,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000457_general_010243.jpg,61A72985,baseline,baseline,61A12985,False,1,False,False,False,archive_plate_crops_from_coords,existing_plate_crop,88,24,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000458_general_009771.jpg,54X24945,baseline,baseline,54X24945,True,0,True,False,False,archive_plate_crops_from_coords,existing_plate_crop,107,64,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000459_general_013054.jpg,54P761117,baseline,baseline,54P76117,False,1,False,False,False,archive_plate_crops_from_coords,existing_plate_crop,69,60,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000460_general_007949.jpg,59X180825,baseline,baseline,59X180825,True,0,True,False,False,archive_plate_crops_from_coords,existing_plate_crop,63,45,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000461_general_004943.jpg,69D107316,baseline,baseline,69D107316,True,0,True,False,False,yolo_plate_dataset,crop_source_bounding_box,144,113,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000462_general_003517.jpg,51A97933,baseline,baseline,51A94799,False,3,False,False,False,archive_plate_crops_from_coords,existing_plate_crop,48,14,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000463_general_011178.jpg,59X108388,baseline,baseline,59X108388,True,0,True,False,False,archive_plate_crops_from_coords,existing_plate_crop,124,83,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000464_general_009027.jpg,8001NG11,baseline,baseline,80NG01101,False,5,False,False,False,yolo_plate_dataset,crop_source_bounding_box,272,73,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000465_general_004006.jpg,30E11574,baseline,baseline,30E11574,True,0,True,False,False,cropped,existing_plate_crop,43,25,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000466_general_014327.jpg,59L295189,full_z0.93_up3_clahe_clip1_tile4,full_z0.93_up3_clahe_clip1_tile4,58L285189,False,2,False,False,False,archive_plate_crops_from_coords,existing_plate_crop,38,26,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000467_general_010765.jpg,30G03474,baseline,baseline,30G03474,True,0,True,False,False,archive_plate_crops_from_coords,existing_plate_crop,135,140,min_side_ge128
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000468_general_015457.jpg,60C44898,baseline,baseline,60C44898,True,0,True,False,False,cropped,existing_plate_crop,118,33,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000469_general_016438.jpg,66D169632,baseline,baseline,66C169632,False,1,False,False,False,archive_plate_crops_from_coords,existing_plate_crop,75,42,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000470_general_008841.jpg,67N185418,baseline,baseline,67H185418,False,1,False,False,False,archive_plate_crops_from_coords,existing_plate_crop,30,25,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000471_general_012442.jpg,72K11304,full_z1.00_up2_clahe_rl_deblur_bilateral,full_z1.00_up2_clahe_rl_deblur_bilateral,77K11506,False,3,False,False,False,archive_plate_crops_from_coords,existing_plate_crop,98,67,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000472_general_001805.jpg,69F102341,baseline,baseline,69F102341,True,0,True,False,False,yolo_plate_dataset,crop_source_bounding_box,208,150,min_side_ge128
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000473_general_012473.jpg,80166N19,baseline,baseline,80166NG19,False,1,False,False,False,yolo_plate_dataset,crop_source_bounding_box,72,59,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000474_general_013326.jpg,30Z23539,baseline,baseline,3023555,False,3,False,False,False,archive_plate_crops_from_coords,existing_plate_crop,216,91,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000475_general_011660.jpg,63B141044,full_z1.00_up2_clahe_rl_deblur_bilateral,full_z1.00_up2_clahe_rl_deblur_bilateral,638911044,False,3,False,False,False,archive_plate_crops_from_coords,existing_plate_crop,181,171,min_side_ge128
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000476_general_005854.jpg,1001440,full_z1.00_up2_clahe_rl_deblur_bilateral,full_z1.00_up2_clahe_rl_deblur_bilateral,51G01440,False,2,False,False,False,yolo_plate_dataset,crop_source_bounding_box,47,14,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000477_general_011843.jpg,50M10418,full_z1.15_up3_train_baseline,full_z1.15_up3_train_baseline,50H10418,False,1,False,False,False,archive_plate_crops_from_coords,existing_plate_crop,103,53,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000478_general_015732.jpg,72A63235,baseline,baseline,72A63235,True,0,True,False,False,archive_plate_crops_from_coords,existing_plate_crop,76,40,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000479_general_015075.jpg,30G06962,baseline,baseline,30G06962,True,0,True,False,False,cropped,existing_plate_crop,44,27,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000480_general_007346.jpg,51B19012,baseline,baseline,51B19012,True,0,True,False,False,cropped,existing_plate_crop,40,25,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000481_general_001479.jpg,59T164831,baseline,baseline,59Y104831,False,2,False,False,False,yolo_plate_ocr_dataset,existing_plate_crop,760,560,min_side_ge128
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000482_general_006459.jpg,72F168599,baseline,baseline,72F168599,True,0,True,False,False,archive_plate_crops_from_coords,existing_plate_crop,86,62,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000483_general_002123.jpg,0522751A,baseline,baseline,51A05227,False,6,False,False,False,yolo_plate_ocr_dataset,existing_plate_crop,780,165,min_side_ge128
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000484_general_013368.jpg,51H10565,baseline,baseline,51H10565,True,0,True,False,False,cropped,existing_plate_crop,46,37,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000485_general_010096.jpg,65E09379,full_z1.00_up2_clahe_rl_deblur_bilateral,full_z1.00_up2_clahe_rl_deblur_bilateral,65E00276,False,3,False,False,False,archive_plate_crops_from_coords,existing_plate_crop,34,21,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000486_general_008275.jpg,50XA5535,baseline,baseline,50XA5535,True,0,True,False,False,archive_plate_crops_from_coords,existing_plate_crop,92,78,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000487_general_009341.jpg,30G32840,baseline,baseline,30G92840,False,1,False,False,False,cropped,existing_plate_crop,46,30,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000488_general_002006.jpg,51G59398,full_z1.00_up2_clahe_rl_deblur_bilateral,full_z1.00_up2_clahe_rl_deblur_bilateral,51M0336,False,5,False,False,False,archive_plate_crops_from_coords,existing_plate_crop,40,22,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000489_general_002940.jpg,E9P234276,baseline,baseline,59P234276,False,1,False,False,False,yolo_plate_dataset,crop_source_bounding_box,31,26,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000490_general_013128.jpg,77H155849,full_z1.00_up2_clahe_rl_deblur_bilateral,full_z1.00_up2_clahe_rl_deblur_bilateral,77H155849,True,0,True,False,False,archive_plate_crops_from_coords,existing_plate_crop,92,55,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000491_general_006449.jpg,30G75051,baseline,baseline,30G75051,True,0,True,False,False,cropped,existing_plate_crop,57,18,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000492_general_009080.jpg,50E06365,baseline,baseline,50E06365,True,0,True,False,False,archive_plate_crops_from_coords,existing_plate_crop,138,65,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000493_general_012730.jpg,60AA00031,full_z1.00_up2_clahe_rl_deblur_bilateral,full_z1.00_up2_clahe_rl_deblur_bilateral,60AA00031,True,0,False,True,False,cropped,existing_plate_crop,40,32,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000494_general_004605.jpg,60F95102,unwrap_z1.07_up2_clahe_rl_deblur_bilateral,unwrap_z1.07_up2_clahe_rl_deblur_bilateral,60F95102,True,0,True,False,False,cropped,existing_plate_crop,41,43,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000495_general_001620.jpg,29E00118,baseline,baseline,29E00118,True,0,True,False,False,cropped,existing_plate_crop,42,28,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000496_general_012223.jpg,60LD01904,baseline,baseline,60LD01904,True,0,True,False,False,cropped,existing_plate_crop,50,48,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000497_general_013835.jpg,59Z161927,baseline,baseline,MAX,False,9,False,False,False,archive_plate_crops_from_coords,existing_plate_crop,30,24,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000498_general_012266.jpg,99E00496,baseline,baseline,99E00496,True,0,True,False,False,cropped,existing_plate_crop,38,25,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000499_general_012330.jpg,59D163602,baseline,baseline,59H163602,False,1,False,False,False,archive_plate_crops_from_coords,existing_plate_crop,94,86,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000500_general_006469.jpg,5183423,baseline,baseline,51UB3423,False,2,False,False,False,yolo_plate_dataset,crop_source_bounding_box,42,33,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000501_general_002230.jpg,93P50265,baseline,baseline,93T50265,False,1,False,False,False,archive_plate_crops_from_coords,existing_plate_crop,86,59,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000502_general_006471.jpg,59X147544,baseline,baseline,59X147544,True,0,True,False,False,archive_plate_crops_from_coords,existing_plate_crop,70,79,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000503_general_011017.jpg,71F59881,baseline,baseline,T1F59881,False,1,False,False,False,yolo_plate_dataset,crop_source_bounding_box,86,25,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000504_general_006490.jpg,61AE0001,full_z1.00_up2_clahe_rl_deblur_bilateral,full_z1.00_up2_clahe_rl_deblur_bilateral,61A30001,False,1,False,False,False,yolo_plate_dataset,crop_source_bounding_box,57,14,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000505_general_013253.jpg,68P14471,baseline,baseline,68P14471,True,0,True,False,False,yolo_plate_dataset,crop_source_bounding_box,174,125,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000506_general_011016.jpg,72F49618,full_z1.15_up3_train_baseline,full_z1.15_up3_train_baseline,72F49618,True,0,True,False,False,archive_plate_crops_from_coords,existing_plate_crop,154,120,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_11_replicated_primary_ppo\fresh_external_holdout\images\phase9_000507_general_017491.jpg,93E00010,full_z0.93_up3_clahe_clip1_tile4,baseline,93E00010,True,0,True,False,False,cropped,existing_plate_crop,57,38,min_side_32_63
