image_path,target,first_action,final_action,prediction,exact,edit_distance,baseline_exact,fixed,broken,policy_a_action,policy_b_action,policy_a_prediction,policy_b_prediction,prediction_agreement_change,source,input_transform,crop_width,crop_height,crop_size_bucket
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_007376.jpg,51G01313,baseline,baseline,51G01313,True,0,True,False,False,baseline,baseline,51G01313,51G01313,False,archive_plate_crops_from_coords,existing_plate_crop,103,77,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_008090.jpg,50E11860,baseline,baseline,50E11860,True,0,True,False,False,full_z1.00_up2_clahe_rl_deblur_bilateral,baseline,50E11860,50E11860,False,cropped,existing_plate_crop,41,31,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_005401.jpg,60C62283,baseline,baseline,60C62283,True,0,True,False,False,baseline,baseline,60C62283,60C62283,False,cropped,existing_plate_crop,50,29,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_006199.jpg,93F126479,baseline,baseline,93F126479,True,0,True,False,False,baseline,baseline,93F126479,93F126479,False,archive_plate_crops_from_coords,existing_plate_crop,93,80,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_011012.jpg,51LD5634,baseline,baseline,51LD5634,True,0,True,False,False,baseline,baseline,51LD5634,51LD5634,False,yolo_plate_dataset,crop_source_bounding_box,100,80,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_013864.jpg,60A89594,baseline,baseline,60A89594,True,0,True,False,False,full_z1.15_up3_train_baseline,baseline,60A89594,60A89594,False,cropped,existing_plate_crop,76,41,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_007824.jpg,86LD00013,baseline,baseline,86LD00013,True,0,True,False,False,baseline,full_z1.00_up2_clahe_rl_deblur_bilateral,86LD00013,86LD00013,False,cropped,existing_plate_crop,53,49,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_002983.jpg,60A13067,baseline,baseline,60A13067,True,0,True,False,False,baseline,baseline,60A13067,60A13067,False,cropped,existing_plate_crop,46,50,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_010545.jpg,60R61172,full_z1.15_up3_train_baseline,full_z1.15_up3_train_baseline,60R611172,False,1,False,False,False,full_z1.15_up2_train_baseline,full_z1.15_up3_train_baseline,60R611172,60R611172,True,archive_plate_crops_from_coords,existing_plate_crop,100,92,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_009019.jpg,60B05444,baseline,baseline,60B05444,True,0,True,False,False,baseline,baseline,60B05444,60B05444,False,cropped,existing_plate_crop,39,23,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_007316.jpg,76U113938,baseline,baseline,76U113938,True,0,True,False,False,baseline,baseline,76U113938,76U113938,False,archive_plate_crops_from_coords,existing_plate_crop,87,77,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_004109.jpg,30E69917,baseline,baseline,30E69917,True,0,True,False,False,baseline,baseline,30E69917,30E69917,False,cropped,existing_plate_crop,86,26,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_003275.jpg,30F99991,baseline,baseline,30F99991,True,0,True,False,False,baseline,baseline,30F99991,30F99991,False,cropped,existing_plate_crop,57,21,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_003994.jpg,50LD11481,baseline,baseline,50LD11481,True,0,True,False,False,baseline,baseline,50LD11481,50LD11481,False,cropped,existing_plate_crop,40,29,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_017013.jpg,30G16388,baseline,baseline,30G16380,False,1,False,False,False,baseline,baseline,30G16380,30G16380,False,archive_plate_crops_from_coords,existing_plate_crop,247,49,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_004610.jpg,60B286798,baseline,baseline,60B286798,True,0,True,False,False,baseline,baseline,60B286798,60B286798,False,cropped,existing_plate_crop,51,36,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_017727.jpg,60A80612,baseline,baseline,60A80612,True,0,True,False,False,baseline,baseline,60A80612,60A80612,False,cropped,existing_plate_crop,65,49,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_015112.jpg,36B157928,baseline,baseline,36B157928,True,0,True,False,False,full_z0.93_up3_clahe_clip1_tile4,baseline,36B157928,36B157928,False,cropped,existing_plate_crop,36,33,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_003148.jpg,59D178262,baseline,baseline,59D178262,True,0,True,False,False,baseline,baseline,59D178262,59D178262,False,yolo_plate_ocr_dataset,existing_plate_crop,760,560,min_side_ge128
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_016952.jpg,30A60868,baseline,baseline,30A60868,True,0,True,False,False,baseline,baseline,30A60868,30A60868,False,cropped,existing_plate_crop,47,33,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_004437.jpg,51F58113,baseline,baseline,51F68113,False,1,False,False,False,baseline,baseline,51F68113,51F68113,False,cropped,existing_plate_crop,85,45,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_001686.jpg,52F86932,baseline,baseline,52F86932,True,0,True,False,False,baseline,baseline,52F86932,52F86932,False,yolo_plate_dataset,crop_source_bounding_box,80,71,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_000906.jpg,7ZE101515,baseline,baseline,72E101515,False,1,False,False,False,full_z0.93_up3_clahe_clip1_tile4,baseline,72E101515,72E101515,False,yolo_plate_ocr_dataset,existing_plate_crop,760,560,min_side_ge128
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_004897.jpg,59P178999,baseline,baseline,59P178999,True,0,True,False,False,baseline,baseline,59P178999,59P178999,False,archive_plate_crops_from_coords,existing_plate_crop,91,79,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_005731.jpg,22H51198,baseline,baseline,22H51198,True,0,True,False,False,baseline,baseline,22H51198,22H51198,False,yolo_plate_ocr_dataset,existing_plate_crop,760,560,min_side_ge128
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_009905.jpg,46A02866,baseline,baseline,48A02868,False,2,False,False,False,baseline,baseline,48A02868,48A02868,False,yolo_plate_dataset,crop_source_bounding_box,50,15,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_016430.jpg,50LD16957,baseline,baseline,50LD16957,True,0,True,False,False,baseline,baseline,50LD16957,50LD16957,False,cropped,existing_plate_crop,79,44,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_005526.jpg,60B02516,baseline,baseline,60B02516,True,0,True,False,False,baseline,baseline,60B02516,60B02516,False,cropped,existing_plate_crop,42,35,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_011919.jpg,72C241869,full_z1.00_up2_clahe_rl_deblur_bilateral,full_z1.00_up2_clahe_rl_deblur_bilateral,72C241859,False,1,False,False,False,full_z1.00_up2_clahe_rl_deblur_bilateral,full_z1.00_up2_clahe_rl_deblur_bilateral,72C241859,72C241859,True,archive_plate_crops_from_coords,existing_plate_crop,100,75,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_005170.jpg,51A13226,baseline,baseline,51A13226,True,0,True,False,False,baseline,baseline,51A13226,51A13226,False,cropped,existing_plate_crop,38,31,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_013175.jpg,60LD04185,baseline,baseline,60LD04185,True,0,True,False,False,full_z1.15_up3_train_baseline,full_z1.15_up3_train_baseline,60LD04185,60LD04185,False,cropped,existing_plate_crop,47,27,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_015704.jpg,51K52581,baseline,baseline,51K52581,True,0,True,False,False,baseline,baseline,51K52581,51K52581,False,archive_plate_crops_from_coords,existing_plate_crop,35,21,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_001743.jpg,59F158405,baseline,baseline,59F158405,True,0,True,False,False,baseline,baseline,59F158405,59F158405,False,yolo_plate_ocr_dataset,existing_plate_crop,760,560,min_side_ge128
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_003828.jpg,51D56419,baseline,baseline,51D56415,False,1,False,False,False,baseline,baseline,51D56415,51D56415,False,archive_plate_crops_from_coords,existing_plate_crop,70,41,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_005334.jpg,30A52186,baseline,baseline,30A52186,True,0,True,False,False,baseline,baseline,30A52186,30A52186,False,cropped,existing_plate_crop,64,93,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_012068.jpg,59B133216,baseline,baseline,59B133216,True,0,True,False,False,baseline,baseline,59B133216,59B133216,False,archive_plate_crops_from_coords,existing_plate_crop,218,160,min_side_ge128
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_014973.jpg,59X290S3,baseline,baseline,59X129053,False,2,False,False,False,full_z1.15_up2_train_baseline,baseline,59X129053,59X129053,False,archive_plate_crops_from_coords,existing_plate_crop,35,23,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_014060.jpg,50E13258,baseline,baseline,50E13258,True,0,True,False,False,full_z1.00_up2_clahe_rl_deblur_bilateral,baseline,50E13258,50E13258,False,cropped,existing_plate_crop,37,25,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_013741.jpg,92C04039,baseline,baseline,92C04039,True,0,True,False,False,baseline,baseline,92C04039,92C04039,False,cropped,existing_plate_crop,58,20,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_005235.jpg,52U78693,baseline,baseline,52U78693,True,0,True,False,False,baseline,baseline,52U78693,52U78693,False,yolo_plate_dataset,crop_source_bounding_box,58,46,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_006017.jpg,64H60496,baseline,baseline,64H60496,True,0,True,False,False,baseline,baseline,64H60496,64H60496,False,yolo_plate_dataset,crop_source_bounding_box,160,113,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_007142.jpg,84K34900,baseline,baseline,84K34900,True,0,True,False,False,baseline,baseline,84K34900,84K34900,False,yolo_plate_ocr_dataset,existing_plate_crop,760,560,min_side_ge128
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_013087.jpg,36A74398,baseline,baseline,36A74398,True,0,True,False,False,baseline,full_z1.00_up2_clahe_rl_deblur_bilateral,36A74398,36A74398,False,cropped,existing_plate_crop,43,33,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_007196.jpg,94H31450,baseline,baseline,94H31450,True,0,True,False,False,baseline,baseline,94H31450,94H31450,False,yolo_plate_dataset,crop_source_bounding_box,180,133,min_side_ge128
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_016293.jpg,77G123320,baseline,baseline,78G123320,False,1,False,False,False,baseline,baseline,78G123320,78G123320,False,archive_plate_crops_from_coords,existing_plate_crop,101,58,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_016920.jpg,51G49970,baseline,baseline,51G49970,True,0,True,False,False,baseline,baseline,51G49970,51G49970,False,cropped,existing_plate_crop,42,30,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_001975.jpg,54K34770,baseline,baseline,54K34770,True,0,True,False,False,baseline,baseline,54K34770,54K34770,False,yolo_plate_dataset,crop_source_bounding_box,91,82,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_006754.jpg,66L105273,baseline,baseline,66L105273,True,0,True,False,False,baseline,baseline,66L105273,66L105273,False,yolo_plate_dataset,crop_source_bounding_box,323,240,min_side_ge128
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_009625.jpg,30A14053,baseline,baseline,30A14053,True,0,True,False,False,full_z1.15_up2_train_baseline,baseline,30A14053,30A14053,False,cropped,existing_plate_crop,40,20,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_8_consensus_ppo\fresh_external_holdout\images\phase8_general_000962.jpg,59S138731,baseline,baseline,59S138731,True,0,True,False,False,baseline,baseline,59S138731,59S138731,False,yolo_plate_ocr_dataset,existing_plate_crop,760,560,min_side_ge128
